city,osm_id,highway_type,name,surface,lanes,maxspeed,lit,oneway,scraped_at
Manouba,202326478,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,202778730,footway,,,,,,,2026-02-15T13:37:07.025093
Manouba,202778733,unclassified,زنقة 3 نهج 8612,,,,,yes,2026-02-15T13:37:07.025093
Manouba,202778734,unclassified,زنقة 3 نهج 8612,,,,,yes,2026-02-15T13:37:07.025093
Manouba,203029533,service,,,,,,,2026-02-15T13:37:07.025093
Manouba,203029534,footway,,,,,,,2026-02-15T13:37:07.025093
Manouba,203029535,footway,,,,,,,2026-02-15T13:37:07.025093
Manouba,203037100,service,,,,,,yes,2026-02-15T13:37:07.025093
Manouba,204633990,tertiary,,,,,,,2026-02-15T13:37:07.025093
Manouba,207782771,steps,نهج فلوريان,,,,,,2026-02-15T13:37:07.025093
Manouba,207888929,residential,نهج المهرجان,asphalt,,,yes,yes,2026-02-15T13:37:07.025093
Manouba,207888931,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,207888932,service,,,,,,,2026-02-15T13:37:07.025093
Manouba,207888933,service,,,,,,,2026-02-15T13:37:07.025093
Manouba,207888934,residential,,,,,,yes,2026-02-15T13:37:07.025093
Manouba,207888937,residential,نهج ميسان,,,,,,2026-02-15T13:37:07.025093
Manouba,209207835,residential,نهج مرسية,,,,,,2026-02-15T13:37:07.025093
Manouba,209207836,service,,,,,,,2026-02-15T13:37:07.025093
Manouba,209207838,residential,نهج قرطاجنة,,,,,,2026-02-15T13:37:07.025093
Manouba,214452582,residential,نهج تستور,,,,,,2026-02-15T13:37:07.025093
Manouba,214452583,steps,نهج تستور,,,,,,2026-02-15T13:37:07.025093
Manouba,214452584,path,نهج قصور الساف,,,,,,2026-02-15T13:37:07.025093
Manouba,215793760,residential,نهج طاجيكستان,,,,,,2026-02-15T13:37:07.025093
Manouba,218868215,tertiary,,,,,,yes,2026-02-15T13:37:07.025093
Manouba,218868251,tertiary,,,,,,yes,2026-02-15T13:37:07.025093
Manouba,219269519,motorway,الطريق السريعة تونس - بوسالم,,2,70,,yes,2026-02-15T13:37:07.025093
Manouba,219269522,motorway,الطريق السريعة تونس - بوسالم,,2,50,,yes,2026-02-15T13:37:07.025093
Manouba,219288236,trunk_link,,,1,,,yes,2026-02-15T13:37:07.025093
Manouba,219288238,secondary,,,,,,yes,2026-02-15T13:37:07.025093
Manouba,219288240,primary,شارع الحبيب بورقيبة,asphalt,,,,yes,2026-02-15T13:37:07.025093
Manouba,219288241,primary,شارع علي البلهوان,asphalt,,,,yes,2026-02-15T13:37:07.025093
Manouba,219288242,motorway,شارع محمد البوعزيزي,,2,70,,yes,2026-02-15T13:37:07.025093
Manouba,219288243,trunk,شارع محمد البوعزيزي,,2,70,,yes,2026-02-15T13:37:07.025093
Manouba,219288244,trunk,شارع محمد البوعزيزي,,1,,,yes,2026-02-15T13:37:07.025093
Manouba,219288245,motorway_link,شارع محمد البوعزيزي,,1,,,yes,2026-02-15T13:37:07.025093
Manouba,219952012,tertiary,,asphalt,,,,,2026-02-15T13:37:07.025093
Manouba,220874681,residential,نهج ابن زهر,asphalt,,,yes,,2026-02-15T13:37:07.025093
Manouba,220958371,residential,,,,,,yes,2026-02-15T13:37:07.025093
Manouba,220958709,secondary_link,,,,,,yes,2026-02-15T13:37:07.025093
Manouba,220958885,pedestrian,,,,,,,2026-02-15T13:37:07.025093
Manouba,220958886,pedestrian,,,,,,,2026-02-15T13:37:07.025093
Manouba,222998927,residential,نهج خير الدين بربروس,,,,,,2026-02-15T13:37:07.025093
Manouba,224129745,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,227617741,residential,نهج القرنفل,asphalt,,,,,2026-02-15T13:37:07.025093
Manouba,227617742,residential,نهج الغزالي,asphalt,,,,,2026-02-15T13:37:07.025093
Manouba,228503801,residential,Rue Abouzid Ell Hilali,,,,,no,2026-02-15T13:37:07.025093
Manouba,228503914,residential,نهج طه حسين,,,,,no,2026-02-15T13:37:07.025093
Manouba,228973253,residential,نهج صدر بعل,,,,,,2026-02-15T13:37:07.025093
Manouba,229555690,residential,نهج الشام,asphalt,,,yes,yes,2026-02-15T13:37:07.025093
Manouba,229761871,residential,نهج عبد الله إبن المقفع,asphalt,,,yes,,2026-02-15T13:37:07.025093
Manouba,229761884,tertiary,نهج المعز,asphalt,,,,,2026-02-15T13:37:07.025093
Manouba,229775701,tertiary,شارع الدكتور كلمات,,,,,,2026-02-15T13:37:07.025093
Manouba,229775702,residential,نهج أبو علي الغالي,asphalt,,,yes,,2026-02-15T13:37:07.025093
Manouba,230018283,residential,نهج الجاحظ,,,,,,2026-02-15T13:37:07.025093
Manouba,235654602,residential,نهج النرجس,,,,,,2026-02-15T13:37:07.025093
Manouba,235659688,residential,شارع الحرّيّة,,,,,,2026-02-15T13:37:07.025093
Manouba,235659706,unclassified,نهج مصطفى عبد السلام,asphalt,,,,,2026-02-15T13:37:07.025093
Manouba,235665619,residential,نهج الإمام القيرواني,,,,,,2026-02-15T13:37:07.025093
Manouba,237115906,residential,,unpaved,,40,,,2026-02-15T13:37:07.025093
Manouba,237350787,residential,,paved,,30,,,2026-02-15T13:37:07.025093
Manouba,242888938,residential,نهج النجوم,,,,,no,2026-02-15T13:37:07.025093
Manouba,243598525,pedestrian,Rue El Abbassi,,,,,,2026-02-15T13:37:07.025093
Manouba,243598526,pedestrian,Rue Sidi El Ajmi,sett,,,yes,,2026-02-15T13:37:07.025093
Manouba,243598527,pedestrian,Rue Sidi Abdallah Guech,,,,,,2026-02-15T13:37:07.025093
Manouba,244110509,service,,,,,,,2026-02-15T13:37:07.025093
Manouba,247165438,primary,شارع محمد الخامس,asphalt,2,,,yes,2026-02-15T13:37:07.025093
Manouba,247324125,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,247324126,living_street,,,,,,,2026-02-15T13:37:07.025093
Manouba,247324127,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,247324128,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,247324129,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,251816197,secondary,,,,,,yes,2026-02-15T13:37:07.025093
Manouba,251816199,secondary,,,,,,yes,2026-02-15T13:37:07.025093
Manouba,251816201,secondary,شارع الحبيب بورقيبة,,,,,no,2026-02-15T13:37:07.025093
Manouba,251816202,secondary,,,,,,yes,2026-02-15T13:37:07.025093
Manouba,251816203,secondary,,,,,,yes,2026-02-15T13:37:07.025093
Manouba,251816204,secondary,,,,,,,2026-02-15T13:37:07.025093
Manouba,252496207,pedestrian,,paved,,,,,2026-02-15T13:37:07.025093
Manouba,252496221,footway,,,,,,,2026-02-15T13:37:07.025093
Manouba,252496236,service,,,,,,,2026-02-15T13:37:07.025093
Manouba,252496239,pedestrian,,,,,,,2026-02-15T13:37:07.025093
Manouba,252496242,pedestrian,,,,,,,2026-02-15T13:37:07.025093
Manouba,252941705,residential,,,1,,,,2026-02-15T13:37:07.025093
Manouba,252941715,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,252941772,residential,,,1,,,,2026-02-15T13:37:07.025093
Manouba,252941777,living_street,,,1,,,,2026-02-15T13:37:07.025093
Manouba,252941779,residential,,,1,,,,2026-02-15T13:37:07.025093
Manouba,252941789,living_street,,,1,,,,2026-02-15T13:37:07.025093
Manouba,252941791,residential,,,1,,,,2026-02-15T13:37:07.025093
Manouba,252941795,living_street,,,1,,,,2026-02-15T13:37:07.025093
Manouba,252941798,footway,,paving_stones,,,no,,2026-02-15T13:37:07.025093
Manouba,252941801,living_street,,,1,,,,2026-02-15T13:37:07.025093
Manouba,252941804,residential,,,1,,,,2026-02-15T13:37:07.025093
Manouba,252941821,living_street,,,1,,,,2026-02-15T13:37:07.025093
Manouba,252941830,unclassified,,,1,,,,2026-02-15T13:37:07.025093
Manouba,252941847,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253167271,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253179114,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253179115,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253179116,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253179117,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253179118,living_street,,,1,,,,2026-02-15T13:37:07.025093
Manouba,253179119,living_street,,,1,,,,2026-02-15T13:37:07.025093
Manouba,253179120,living_street,,,1,,,,2026-02-15T13:37:07.025093
Manouba,253179122,living_street,,,1,,,,2026-02-15T13:37:07.025093
Manouba,253179123,living_street,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253179124,living_street,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253179125,living_street,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253179126,living_street,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253179127,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253179128,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253183987,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253183990,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253183991,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253183992,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253183993,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253183994,footway,,,,,,,2026-02-15T13:37:07.025093
Manouba,253192504,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253192505,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253192506,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253192507,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253192508,footway,,,,,,,2026-02-15T13:37:07.025093
Manouba,253192510,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253192511,footway,,,,,,,2026-02-15T13:37:07.025093
Manouba,253192512,footway,,,,,,,2026-02-15T13:37:07.025093
Manouba,253192513,footway,,,,,,,2026-02-15T13:37:07.025093
Manouba,253192514,footway,,,,,,,2026-02-15T13:37:07.025093
Manouba,253192515,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253192516,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253192517,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253192519,footway,,,,,,,2026-02-15T13:37:07.025093
Manouba,253192520,footway,,,,,,,2026-02-15T13:37:07.025093
Manouba,253192521,footway,,,,,,,2026-02-15T13:37:07.025093
Manouba,253192522,footway,,,,,,,2026-02-15T13:37:07.025093
Manouba,253192523,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253192524,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253192526,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253192527,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253192528,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253192529,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253192530,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253192531,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253192532,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253192533,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253192534,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253192535,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253192536,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253192537,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253192538,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253192539,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253192540,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253192541,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253192542,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253192543,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253192544,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253192545,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253194967,living_street,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253194968,living_street,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253194969,living_street,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253194970,living_street,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253194971,living_street,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253194972,living_street,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253194973,living_street,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253194974,living_street,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253195355,living_street,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253195357,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253197532,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253197533,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253197534,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253197535,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253197536,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253201882,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253201883,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253201886,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253201888,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253201890,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253201891,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253201893,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253201896,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253201897,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253201901,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253201902,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253201903,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253201904,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253201905,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253201906,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253201909,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253201910,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253201911,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253201912,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253201913,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253201914,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253201915,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253201916,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253201917,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253201918,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253201919,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253203780,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253203781,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253203782,residential,,,1,,,yes,2026-02-15T13:37:07.025093
Manouba,253203783,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253203784,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253213877,trunk,,,2,,,yes,2026-02-15T13:37:07.025093
Manouba,253233052,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253233053,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253233054,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253233055,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253233056,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253233057,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253233059,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253233060,footway,,,,,,,2026-02-15T13:37:07.025093
Manouba,253233061,footway,,,,,,,2026-02-15T13:37:07.025093
Manouba,253233062,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253233063,path,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253233064,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253233065,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253233066,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253233068,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253233069,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253233070,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253233071,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253233072,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253233073,living_street,,,1,,,,2026-02-15T13:37:07.025093
Manouba,253233074,living_street,,,1,,,,2026-02-15T13:37:07.025093
Manouba,253233076,living_street,,,1,,,,2026-02-15T13:37:07.025093
Manouba,253233077,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253233078,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253233079,living_street,,,1,,,,2026-02-15T13:37:07.025093
Manouba,253233080,living_street,,,1,,,,2026-02-15T13:37:07.025093
Manouba,253233081,living_street,,,1,,,,2026-02-15T13:37:07.025093
Manouba,253233083,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253233084,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253233085,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253233086,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253233088,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253233089,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253236523,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253236524,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253236525,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253236526,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253236527,residential,نهج قرطاج,,,,,,2026-02-15T13:37:07.025093
Manouba,253236528,unclassified,نهج الصناعات التقليدية,,,,,,2026-02-15T13:37:07.025093
Manouba,253261166,service,,,,,,,2026-02-15T13:37:07.025093
Manouba,253261167,service,,,,,,yes,2026-02-15T13:37:07.025093
Manouba,253261168,service,,,,,,yes,2026-02-15T13:37:07.025093
Manouba,253261169,service,,,,,,yes,2026-02-15T13:37:07.025093
Manouba,253261170,service,,,,,,,2026-02-15T13:37:07.025093
Manouba,253261171,service,,,,,,,2026-02-15T13:37:07.025093
Manouba,253267936,footway,,,,,,,2026-02-15T13:37:07.025093
Manouba,253267938,service,,,,,,,2026-02-15T13:37:07.025093
Manouba,253535667,secondary,Boulvard Ennakhil,asphalt,1,50,,yes,2026-02-15T13:37:07.025093
Manouba,253535668,secondary,,asphalt,,50,,no,2026-02-15T13:37:07.025093
Manouba,253535670,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535671,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535673,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535674,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535675,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535677,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535678,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253535679,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535680,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253535681,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535683,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535684,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535686,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535687,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535689,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535690,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535691,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535692,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535693,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253535694,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535695,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535696,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535697,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535699,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535700,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535701,residential,,,,,,,2026-02-15T13:37:07.025093
Manouba,253535702,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535703,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535704,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535705,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535706,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535707,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535708,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535709,residential,,,2,,,,2026-02-15T13:37:07.025093
Manouba,253535710,residential,,,2,,,,2026-02-15T13:37:07.025093
